edad,ingreso_anual,saldo_cuenta,meses_empleado,ratio_deuda,historial_pagos,productos_banco,tiene_tarjeta,default
66,50549.49,196.46,467.0,0.0363,1,6,1,0
67,32809.73,9975.32,162.0,0.3235,0,4,0,0
36,95559.82,13895.82,267.0,0.1078,2,2,1,0
45,38699.66,9293.23,340.0,0.4345,1,2,1,0
29,59240.29,-3718.51,426.0,0.2483,1,6,1,0
28,28274.1,6132.99,48.0,0.0682,0,1,1,0
33,68328.58,-3161.2,17.0,0.3809,1,3,1,1
38,63336.69,404.0,40.0,0.4332,0,3,1,0
33,55481.51,16089.81,63.0,0.2947,2,3,1,0
26,19316.62,-5000.0,132.0,0.3841,0,2,1,1
43,26189.92,20349.57,130.0,0.2351,1,6,0,0
53,87154.32,7396.27,49.0,0.6329,1,5,0,1
36,25913.16,-728.9,454.0,0.8379,1,2,1,0
48,61022.55,3545.73,389.0,0.4314,1,5,0,0
33,21383.22,-2479.72,94.0,0.2949,1,6,1,0
58,70209.58,-1375.31,190.0,0.0724,1,4,1,0
54,27840.07,3586.37,183.0,0.0067,2,3,1,0
72,20920.3,368.63,406.0,0.0384,2,4,1,0
21,27191.44,-4463.74,17.0,0.3012,2,5,0,0
66,31154.94,1228.72,411.0,0.4089,2,1,1,0
37,55116.83,-5000.0,37.0,0.2217,1,7,1,0
21,46734.59,-5000.0,252.0,0.5354,1,5,1,0
57,17621.1,-5000.0,279.0,0.1016,2,7,0,0
27,44301.32,16370.6,100.0,0.1687,1,7,1,1
28,16412.46,6244.99,46.0,0.3341,2,5,1,0
73,61088.93,7766.86,205.0,0.1638,2,7,1,0
30,65672.57,3090.09,431.0,0.3899,1,2,1,0
49,44401.32,7050.26,271.0,0.1677,2,7,0,0
29,51791.34,12406.77,425.0,0.2238,1,4,0,0
25,88803.1,6262.56,167.0,0.1917,2,3,1,1
18,41059.93,16122.64,298.0,0.1011,2,2,1,0
18,21393.55,2702.52,418.0,0.1851,2,3,1,0
45,59479.88,7791.3,190.0,0.3025,0,5,1,1
42,16683.66,8632.11,472.0,0.2622,0,2,0,0
20,39735.78,-4456.36,426.0,0.1641,2,4,0,0
37,30025.25,3341.93,286.0,0.3163,1,5,1,0
33,27454.5,-5000.0,234.0,0.2978,2,4,1,0
50,38747.81,1961.0,80.0,0.3446,1,4,1,1
74,67497.28,767.06,91.0,0.2668,2,6,1,1
57,72641.72,288.41,422.0,0.3558,2,1,1,0
70,68155.15,-260.11,165.0,0.2997,1,6,1,0
28,53408.85,7095.79,443.0,0.1875,2,6,1,0
30,38557.09,-4086.65,174.0,0.4687,0,1,1,0
60,8000.0,17879.92,122.0,0.2821,2,4,1,1
35,54191.52,7539.85,278.0,0.2162,1,5,0,0
66,,-3423.72,145.0,0.7391,1,1,1,1
44,8000.0,8177.73,192.0,0.1691,1,4,1,0
29,40958.31,10958.82,222.0,0.6409,2,4,1,0
66,51614.43,5952.94,392.0,0.1343,1,4,1,0
49,33722.88,-5000.0,401.0,0.2177,0,2,1,0
63,83388.28,20898.3,,0.2205,1,5,1,0
43,,8115.8,452.0,0.15,1,4,1,0
25,38764.8,-5000.0,121.0,0.3059,2,7,1,0
56,79657.75,4672.92,314.0,0.184,1,7,1,0
25,84127.83,1237.46,192.0,0.2258,1,7,1,0
55,57813.97,3051.42,202.0,0.3164,2,4,1,0
41,25618.56,-5000.0,347.0,0.778,2,3,1,0
63,31243.24,3434.61,160.0,0.0629,2,5,1,0
67,8831.53,-3650.02,116.0,0.1183,1,6,1,0
41,43939.58,203.68,229.0,0.1182,1,5,1,0
68,18748.96,6099.55,43.0,0.3679,1,1,1,0
24,36773.13,,270.0,0.2359,2,1,0,0
24,51515.01,676.63,341.0,0.3646,0,5,0,1
74,8000.0,9561.85,73.0,0.1017,2,7,1,0
50,13406.47,-4108.78,195.0,0.2772,0,4,0,1
43,32328.8,-2187.37,133.0,0.4277,1,7,1,0
26,43686.82,-5000.0,59.0,0.1266,0,6,0,1
34,32652.73,-3582.91,63.0,0.6377,1,4,1,0
57,38237.05,4032.99,230.0,0.0999,0,5,1,1
64,27345.32,8115.71,262.0,0.4377,2,7,0,0
70,8765.0,-3449.34,268.0,0.2074,1,5,1,1
41,31631.23,7878.5,31.0,0.4245,2,2,1,0
43,39670.79,3841.72,12.0,0.1926,2,6,1,0
27,37240.25,-5000.0,57.0,0.2379,1,5,1,0
22,47794.9,4396.48,379.0,0.3462,2,1,1,0
42,55472.36,12554.86,309.0,0.1892,2,1,0,0
51,62043.16,-5000.0,235.0,0.0884,1,6,1,0
23,29161.23,19041.64,14.0,0.0981,2,4,1,0
41,8000.0,-1884.15,12.0,0.0287,2,5,1,0
54,76789.91,-5000.0,188.0,0.1934,2,6,1,0
64,54636.15,4107.39,413.0,0.3073,0,2,0,0
71,21133.44,9648.7,53.0,0.1542,0,1,0,0
37,51942.63,756.53,280.0,0.2585,2,2,1,0
40,71699.87,5492.79,274.0,0.5406,2,6,1,0
67,88229.41,19957.89,462.0,0.0531,2,2,1,0
57,51265.26,4645.23,142.0,0.3743,2,7,1,0
33,71491.77,26859.9,134.0,0.1663,1,7,1,0
57,14759.95,13117.04,289.0,0.1175,2,3,0,0
26,44102.43,3412.28,198.0,0.2601,2,7,1,0
43,36624.68,5332.3,82.0,0.4567,1,7,0,1
35,53564.25,444.52,318.0,0.3244,2,7,0,0
74,85279.85,4996.62,460.0,0.0785,2,6,0,0
19,51247.23,7492.46,438.0,0.2592,1,6,1,0
66,21557.73,-233.2,48.0,0.2546,1,2,1,1
34,,-5000.0,379.0,0.3874,1,7,1,0
20,86144.5,13570.23,336.0,0.4482,2,6,1,0
55,57844.84,10787.86,308.0,0.1512,2,7,1,0
56,56202.03,-5000.0,223.0,0.3052,1,1,1,1
26,36406.72,4367.93,381.0,0.2272,0,6,1,0
20,51696.54,11216.58,273.0,0.2322,2,1,0,0
24,20326.0,10389.83,45.0,0.1398,1,4,0,0
41,54679.96,-2551.76,62.0,0.3486,2,1,1,0
25,15628.25,10856.93,347.0,0.1138,0,6,0,0
58,36017.79,3120.78,194.0,0.1411,1,4,1,1
22,28927.67,6109.42,277.0,0.4765,1,3,1,0
62,8000.0,-4355.94,386.0,0.3816,2,2,0,0
67,36330.78,-5000.0,131.0,0.3213,1,5,1,0
58,22528.34,-3218.63,428.0,0.3046,1,2,1,0
71,39740.25,7292.62,114.0,0.4338,2,7,0,0
71,45043.07,1356.54,215.0,0.3209,1,4,0,0
20,89198.3,8201.53,138.0,0.1741,2,2,0,0
37,52617.72,11849.2,335.0,0.2983,0,2,0,0
61,53352.82,355.83,58.0,0.3334,1,2,0,0
37,57390.35,-431.59,160.0,0.2763,0,5,1,0
60,66795.21,-5000.0,131.0,0.1119,0,7,1,1
62,56356.99,-5000.0,346.0,0.3438,1,5,1,0
74,52042.83,-5000.0,34.0,0.4795,0,3,0,1
36,62781.17,7453.11,309.0,0.2302,2,4,0,0
37,8000.0,435.76,322.0,0.6962,2,2,1,0
19,97226.29,-1273.88,348.0,0.0929,2,2,0,0
34,84743.25,-2189.97,245.0,0.3088,1,1,0,0
33,50428.39,-3231.85,310.0,0.1934,1,7,0,1
43,9674.84,10387.69,61.0,0.3486,2,3,1,0
42,75258.76,3746.77,265.0,0.1537,2,3,1,0
66,27653.09,10930.62,334.0,0.3427,2,4,1,0
62,58346.03,-5000.0,118.0,0.5002,2,6,0,0
59,12927.36,7261.87,85.0,0.1911,1,3,1,0
18,100660.17,-870.34,143.0,0.4174,1,3,1,0
44,8944.58,748.22,237.0,0.0753,2,5,0,0
59,46724.65,13822.61,22.0,0.2398,2,1,1,0
31,8000.0,-118.8,441.0,0.1081,1,5,0,0
42,43969.44,6935.17,313.0,0.3034,0,2,1,1
59,34367.87,-5000.0,365.0,0.1593,1,2,0,1
63,73429.58,3288.88,407.0,0.5508,1,2,1,0
66,34365.51,-5000.0,280.0,0.1653,1,2,0,0
42,73465.59,2541.51,370.0,0.3063,1,5,1,0
40,19396.99,6083.27,280.0,0.1664,2,5,1,0
39,37950.96,11851.0,370.0,0.3915,2,3,1,0
56,38452.2,-3543.15,30.0,0.1985,2,5,1,0
41,57389.71,-1231.71,395.0,0.3605,2,4,1,0
40,54209.36,-2152.97,204.0,0.0468,2,6,1,0
27,63055.63,967.92,229.0,0.1034,0,2,1,1
45,51670.77,-4711.25,147.0,0.4966,0,2,1,1
31,61532.87,-5000.0,192.0,0.1393,2,3,1,0
47,22553.4,-5000.0,227.0,0.1967,0,2,0,1
68,54719.97,2608.3,178.0,0.3511,1,7,0,0
62,85205.15,1815.19,456.0,0.2437,0,7,1,0
45,8000.0,7416.96,245.0,0.1739,2,4,1,0
73,57225.2,9737.55,377.0,0.1909,2,2,0,0
73,61919.49,-596.42,459.0,0.1402,0,3,1,0
43,81529.66,-5000.0,292.0,0.5844,2,1,0,0
61,63151.17,6225.75,161.0,0.2592,0,3,1,0
37,47507.9,2921.53,338.0,0.1989,2,2,0,0
68,55751.83,932.46,5.0,0.1755,1,1,0,0
39,26624.05,12763.4,350.0,0.8272,1,4,1,0
32,35300.8,6604.38,4.0,0.2203,2,5,1,0
25,11607.43,3983.19,219.0,0.2891,2,2,0,0
66,82175.74,4311.07,132.0,0.2217,2,1,1,0
34,56253.93,9797.65,415.0,0.1386,1,6,0,0
64,22097.19,-2516.42,309.0,0.4068,1,3,1,0
22,51783.92,-4041.76,296.0,0.5058,1,4,0,0
46,73983.69,1126.92,314.0,0.297,2,7,1,0
42,69819.81,-5000.0,354.0,0.3106,2,3,0,0
43,21809.03,2636.65,76.0,0.1949,2,1,0,0
27,8000.0,3775.61,5.0,0.1272,2,3,0,0
22,54884.65,2449.59,447.0,0.4044,2,7,1,0
37,22828.26,108.66,258.0,0.1687,1,2,0,0
44,60558.19,16224.08,321.0,0.2119,0,5,1,0
63,68756.76,10525.29,174.0,0.1548,2,7,1,0
44,72840.83,2222.88,407.0,0.2948,2,2,1,0
32,88618.51,3744.22,26.0,0.517,2,5,1,0
32,75908.92,14010.76,211.0,0.2414,2,1,1,0
52,88738.72,-1676.43,310.0,0.0968,1,7,0,0
42,79476.51,-4724.79,222.0,0.3277,1,6,1,0
69,,4815.18,445.0,0.1762,0,7,1,0
43,43978.3,6311.25,4.0,0.3339,0,4,0,1
50,12766.84,6908.04,351.0,0.201,2,6,1,0
21,107056.76,9622.22,422.0,0.1661,1,4,0,0
29,46573.82,-2860.62,38.0,0.4328,1,5,1,0
66,75717.7,-5000.0,307.0,0.2685,1,5,1,0
37,31243.13,-1676.54,27.0,0.0429,2,7,1,0
41,69098.06,7654.73,299.0,0.3617,1,3,1,0
51,8000.0,-4375.17,165.0,0.1433,2,6,0,0
21,34738.92,,399.0,0.3283,1,5,1,0
46,42539.72,4154.16,114.0,0.0951,2,4,0,0
37,56565.22,-1536.67,179.0,0.2723,1,7,0,0
26,71800.62,-5000.0,13.0,0.6212,1,4,1,0
41,17646.43,3595.61,353.0,0.1567,2,2,1,0
43,61499.2,-90.18,19.0,0.2446,1,5,1,0
28,75666.67,16407.86,321.0,0.6299,1,1,1,0
48,103647.79,3710.75,165.0,0.198,1,6,0,0
60,62665.7,7688.68,451.0,0.4177,2,1,0,0
33,33512.35,2862.16,64.0,0.5051,2,2,0,0
73,13205.88,-1780.24,306.0,0.4465,1,6,1,0
52,90730.06,-900.91,93.0,0.1542,2,3,1,0
62,63433.55,11647.67,21.0,0.5726,1,6,1,0
21,44450.61,8982.31,417.0,0.4779,1,6,1,0
61,8000.0,-5000.0,423.0,0.0706,1,2,0,0
37,21720.4,-5000.0,476.0,0.2456,2,7,0,0
58,60783.01,-5000.0,89.0,0.5486,2,5,1,0
63,53845.83,11480.8,386.0,0.2545,2,5,1,0
32,8000.0,-5000.0,235.0,0.1721,0,6,0,0
32,60815.31,9291.9,111.0,0.1432,2,4,1,0
21,8000.0,6186.86,188.0,0.1206,1,6,1,0
52,78850.23,4174.5,84.0,0.5595,2,1,1,0
62,50213.9,-783.95,295.0,0.5355,2,5,1,0
41,33414.46,12508.94,277.0,0.3925,2,6,1,0
27,69753.86,3907.75,82.0,0.2548,2,6,0,0
36,53837.48,,376.0,0.2626,1,4,1,0
40,78123.19,-5000.0,271.0,0.4128,2,3,1,0
70,47011.89,-5000.0,315.0,0.0946,1,6,1,0
25,48470.48,12602.67,,0.3999,0,4,0,0
37,37868.74,14394.04,385.0,0.5008,1,2,1,0
54,51574.18,11690.21,175.0,0.4811,2,7,0,0
31,87448.77,1854.93,233.0,0.3891,0,5,1,0
68,32430.9,-5000.0,75.0,0.2682,1,6,0,0
69,61198.88,-5000.0,474.0,0.2906,0,2,0,0
39,22988.91,-4910.99,248.0,0.2561,2,1,1,0
60,8000.0,2634.46,377.0,0.3567,2,2,0,0
61,50186.47,14099.54,293.0,0.1867,0,1,1,0
56,54260.14,14068.14,24.0,0.322,2,4,1,1
28,42248.72,-906.69,334.0,0.3519,0,5,0,0
20,8000.0,-5000.0,174.0,0.1742,1,4,0,0
37,52607.53,-5000.0,287.0,0.1942,2,1,0,0
25,51657.84,12508.81,268.0,0.1646,2,7,1,0
34,22780.48,4853.03,376.0,0.228,2,3,0,0
54,11162.71,154.83,107.0,0.3989,1,7,0,1
51,38690.3,-402.92,465.0,0.2967,2,7,1,0
29,61323.23,-3006.81,193.0,0.1959,2,6,1,0
19,55416.37,-5000.0,345.0,0.2435,1,6,1,0
30,22979.08,19576.51,302.0,0.0753,2,2,1,0
43,48423.13,16747.87,271.0,0.6255,2,3,1,0
62,67178.16,-3574.93,,0.2357,2,6,1,0
38,15683.36,-5000.0,293.0,0.3866,1,2,1,0
34,46578.88,4352.15,413.0,0.2099,2,1,1,0
49,78491.02,1820.25,132.0,0.3373,2,3,0,0
22,13126.7,8025.14,126.0,0.3501,0,4,1,0
30,73888.16,9836.86,474.0,0.3044,1,3,0,0
20,85479.69,-5000.0,442.0,0.177,2,4,0,0
47,39444.86,13241.74,189.0,0.7859,2,2,0,0
43,36424.78,174.7,154.0,0.2455,0,6,1,0
51,70827.36,7863.28,358.0,0.046,2,3,1,0
53,40346.74,908.28,441.0,0.3007,2,2,1,0
40,8000.0,10379.92,455.0,0.7541,2,2,0,0
67,42530.14,-5000.0,119.0,0.2139,1,7,1,0
70,56760.1,8906.67,102.0,0.1415,2,5,0,1
24,63502.1,-3655.36,243.0,0.1737,1,2,1,0
70,22984.27,3587.71,85.0,0.237,0,1,0,0
29,38254.97,12957.62,447.0,0.4178,0,1,1,0
32,69422.68,-3425.2,169.0,0.0687,1,2,1,0
48,43500.03,-4680.1,133.0,0.3271,2,3,0,0
19,,24.17,466.0,0.4075,1,5,0,0
38,75940.95,-480.56,407.0,0.205,0,5,1,0
29,39647.22,-5000.0,452.0,0.2536,0,1,1,0
45,72280.47,3850.17,240.0,0.5611,2,4,1,0
64,10113.58,4265.36,380.0,0.4428,1,3,1,0
70,41975.33,6703.91,201.0,0.2071,2,1,0,0
30,57743.4,-3556.56,33.0,0.3751,1,1,1,1
49,42821.38,-4552.02,318.0,0.3896,1,4,0,0
45,15424.84,2051.23,38.0,0.4854,0,7,0,1
41,8000.0,1039.64,95.0,0.2791,0,2,0,0
54,83081.63,1193.29,142.0,0.3216,1,7,1,0
74,51200.96,-2657.84,316.0,0.4961,0,7,0,0
41,74170.03,5640.32,373.0,0.2757,2,6,1,0
21,68216.73,-4539.84,84.0,0.2123,1,5,0,1
70,59921.17,2022.6,352.0,0.1153,2,6,1,0
71,36966.57,549.05,341.0,0.4193,0,3,1,0
36,57244.17,2732.33,286.0,0.2153,0,4,1,0
46,80813.42,12482.16,293.0,0.4132,1,6,1,0
67,47075.27,-5000.0,192.0,0.5073,2,4,1,0
46,92542.53,-5000.0,67.0,0.2336,2,1,1,1
45,8000.0,-1753.53,64.0,0.1351,1,2,0,0
70,8000.0,-5000.0,48.0,0.2526,1,5,1,0
65,69701.88,-5000.0,230.0,0.6291,2,1,0,0
46,24531.43,16970.81,291.0,0.24,1,1,0,0
27,96083.42,7477.68,69.0,0.2634,1,5,1,0
42,78433.53,8337.26,58.0,0.4859,1,2,1,1
56,84689.29,716.26,333.0,0.0389,1,2,1,0
33,67110.91,6366.54,300.0,0.1268,1,7,0,0
48,21960.41,-381.12,447.0,0.2747,1,7,1,0
55,8000.0,9514.57,479.0,0.2143,1,3,0,0
22,82382.37,4512.52,474.0,0.281,2,7,0,0
50,8000.0,2707.8,59.0,0.1201,2,2,0,0
60,84622.14,3311.42,175.0,0.2548,1,5,1,0
30,61740.37,14723.6,227.0,0.418,2,3,1,0
49,43093.68,4338.65,354.0,0.0498,0,3,1,0
58,56051.19,-5000.0,443.0,0.229,2,6,1,0
20,56632.27,5689.53,399.0,0.0919,2,2,1,0
54,39939.74,6912.33,449.0,0.1251,2,5,1,0
32,80642.18,,8.0,0.2848,2,6,1,1
40,79785.02,2583.18,14.0,0.5343,2,1,0,0
54,48891.48,-5000.0,197.0,0.189,1,2,1,0
18,30000.14,3776.61,387.0,0.5488,1,5,1,0
18,77648.85,-5000.0,156.0,0.1755,1,5,1,0
43,8000.0,993.8,114.0,0.3541,1,7,0,1
72,56097.32,-2354.58,114.0,0.2711,1,5,1,0
18,63489.38,10863.25,358.0,0.0789,2,4,1,0
62,24291.2,15399.55,,0.3655,1,4,1,0
22,69344.64,-5000.0,170.0,0.643,1,1,1,0
45,44340.35,2963.04,27.0,0.0848,2,7,1,0
42,31357.5,517.13,107.0,0.1944,2,1,1,0
44,69080.58,6715.51,138.0,0.244,0,4,0,0
22,17857.89,3769.93,225.0,0.0991,1,6,0,0
60,66729.83,-99.0,184.0,0.1418,1,5,1,0
33,8000.0,3750.0,84.0,0.3464,2,5,1,0
61,52142.61,1282.79,473.0,0.3143,1,3,0,0
55,46096.1,15713.08,203.0,0.3614,2,3,1,0
49,31507.61,-3349.16,106.0,0.2159,2,6,0,0
35,54740.62,5059.89,189.0,0.5422,1,4,0,0
55,43010.75,7077.07,357.0,0.2568,1,2,1,0
74,71367.39,6507.82,462.0,0.4444,1,4,1,0
70,59003.77,616.88,213.0,0.302,0,7,1,1
70,56317.36,13946.19,260.0,0.3193,1,1,1,0
30,52296.53,-5000.0,144.0,0.5529,1,3,1,0
51,33195.84,-5000.0,,0.1839,1,6,0,0
40,37454.91,8308.56,329.0,0.3643,2,7,0,0
73,51205.4,,83.0,0.1843,1,2,1,0
72,40666.01,-4508.08,263.0,0.1646,1,7,1,0
67,72786.32,-737.56,478.0,0.4626,2,2,0,0
27,47336.25,-3285.15,112.0,0.1846,1,1,0,0
36,54399.17,8096.71,238.0,0.1989,2,2,1,0
58,9932.9,10235.24,322.0,0.1339,1,5,1,0
60,68580.76,3706.52,36.0,0.3865,1,1,1,0
37,30470.66,11437.01,250.0,0.325,2,2,1,0
25,18933.66,-5000.0,292.0,0.1967,1,7,0,0
25,86154.65,3607.1,261.0,0.2274,0,5,1,1
57,62440.54,,152.0,0.0542,1,6,0,0
43,69427.39,10814.85,386.0,0.1673,2,4,1,0
45,56362.4,14490.35,141.0,0.1021,2,4,0,0
64,42671.23,-1720.37,244.0,0.3176,2,1,1,0
18,38009.9,10337.52,152.0,0.2915,1,5,1,1
61,64477.75,-414.21,409.0,0.6791,1,4,1,1
33,73312.98,7761.22,216.0,0.2571,2,7,0,0
71,43295.41,13487.01,185.0,0.0907,2,5,1,0
72,96813.57,-3352.54,137.0,0.4115,2,4,0,0
46,40067.04,-5000.0,257.0,0.4453,1,4,1,0
36,10149.79,17780.52,373.0,0.1914,1,4,1,0
31,8000.0,6905.02,299.0,0.4241,2,2,1,0
28,8000.0,2143.36,85.0,0.2262,1,1,0,1
74,34654.71,1703.94,9.0,0.1873,1,3,1,0
28,39199.55,-5000.0,68.0,0.146,2,3,1,1
43,62064.99,4669.85,427.0,0.261,1,5,1,0
45,44284.8,-1244.52,50.0,0.286,2,5,1,0
56,66084.28,3419.8,85.0,0.3387,2,2,1,0
66,46122.32,3242.34,196.0,0.4604,2,2,0,0
49,45338.04,-5000.0,89.0,0.4476,2,6,1,0
61,30562.13,6919.72,54.0,0.7946,1,7,0,0
50,80564.71,4511.76,89.0,0.3025,1,6,1,1
42,8000.0,5586.16,12.0,0.0375,1,5,1,0
26,52532.76,1532.64,247.0,0.5057,2,7,1,0
29,40458.74,3391.39,141.0,0.1105,1,4,0,0
42,64543.86,4382.47,138.0,0.1838,1,3,1,0
20,44479.26,5194.1,470.0,0.1765,2,2,1,0
36,45216.09,6804.69,440.0,0.2112,2,6,0,0
44,38334.01,5262.1,5.0,0.4026,0,4,1,1
44,79831.41,17797.83,435.0,0.0158,2,4,1,0
64,45060.15,-2808.12,30.0,0.2476,2,2,1,0
73,94241.28,0.36,281.0,0.5094,2,6,0,0
59,51806.18,16543.65,279.0,0.3838,0,6,1,1
22,45544.0,1763.18,296.0,0.2055,2,1,1,0
41,41366.83,10453.1,238.0,0.6677,0,4,1,0
59,59106.17,4084.04,320.0,0.4398,2,2,1,0
51,30290.17,1177.51,50.0,0.0913,0,7,1,1
44,48643.56,10889.99,215.0,0.2617,0,2,1,0
42,45203.43,7147.38,429.0,0.2325,1,4,1,0
41,53131.19,-5000.0,269.0,0.0238,2,7,1,0
51,53750.76,4387.95,323.0,0.1898,1,5,1,0
28,55049.87,-4960.49,31.0,0.1105,2,3,0,0
47,47372.62,13169.22,237.0,0.2343,1,2,1,0
29,84223.59,17028.72,47.0,0.3301,2,7,0,0
56,,,260.0,0.2078,1,3,1,0
67,110149.66,5860.11,164.0,0.4136,1,2,1,0
46,46246.29,-692.54,382.0,0.2738,2,5,1,0
40,68972.83,5574.07,377.0,0.454,1,7,1,0
71,26848.77,-4517.8,47.0,0.3101,2,6,0,0
55,80019.73,21763.99,178.0,0.1444,1,5,0,0
42,27392.9,12554.86,447.0,0.1365,2,5,0,0
19,56396.95,5436.21,7.0,0.4258,1,4,0,1
18,38389.32,10976.39,54.0,0.0255,2,7,1,0
30,56300.19,-933.79,448.0,0.3458,0,6,1,0
31,39130.09,-5000.0,220.0,0.4615,1,2,1,0
59,25268.68,-5000.0,297.0,0.2597,2,1,0,0
46,38210.19,3664.45,118.0,0.0504,0,2,1,0
74,83539.5,1334.76,199.0,0.2503,2,7,0,0
48,56681.91,7154.31,319.0,0.288,2,3,0,0
69,12778.75,3104.58,148.0,0.6596,1,6,0,0
49,72384.57,6791.08,403.0,0.4868,2,3,0,0
38,22712.15,9488.67,444.0,0.2678,2,7,0,0
58,63583.98,-5000.0,296.0,0.1645,1,1,1,0
43,58829.13,9951.2,126.0,0.4453,1,5,1,0
33,60407.76,-252.64,107.0,0.2913,1,5,1,0
44,91329.73,7140.63,11.0,0.3411,2,4,0,0
55,24283.98,11177.81,374.0,0.0254,2,5,1,0
39,60269.87,11232.75,430.0,0.2755,1,5,1,0
58,76489.72,4033.22,452.0,0.0978,2,2,1,0
73,28916.46,4427.81,469.0,0.3524,2,7,1,0
41,26356.16,10135.3,77.0,0.7167,1,5,1,0
34,37820.31,-5000.0,335.0,0.2501,2,1,1,0
40,53118.33,-4612.63,121.0,0.4316,1,7,0,1
65,9738.09,765.95,83.0,0.2064,2,7,0,0
28,58785.05,-5000.0,254.0,0.2398,2,4,1,0
73,9790.33,826.27,324.0,0.2712,2,3,1,0
41,77333.27,389.21,355.0,0.6019,1,5,1,0
65,57844.17,3696.85,236.0,0.164,2,2,0,0
62,92828.5,2544.93,60.0,0.2039,2,5,1,0
62,61719.59,11554.79,32.0,0.3335,2,5,1,0
69,37380.99,7584.04,24.0,0.1572,1,2,1,1
28,25033.07,2431.75,368.0,0.3625,2,7,1,0
51,50972.28,333.9,272.0,0.2026,2,5,1,0
23,44243.74,2619.54,164.0,0.2971,2,1,1,0
35,74653.48,2761.11,382.0,0.6854,2,5,1,0
20,21784.53,23150.05,171.0,0.2095,1,3,1,1
56,95522.55,-5000.0,142.0,0.2578,2,7,0,0
52,76869.42,-4410.2,387.0,0.1313,1,1,1,0
60,39911.91,-5000.0,279.0,0.1191,1,6,1,0
28,89945.52,5154.17,324.0,0.496,1,1,1,0
36,25421.8,,385.0,0.3714,1,3,0,0
56,50139.74,-1584.57,150.0,0.1141,2,5,0,0
65,13088.22,10168.94,13.0,0.6025,2,7,1,1
68,91164.23,5957.25,318.0,0.2877,2,2,1,0
22,8000.0,10504.8,161.0,0.2872,2,2,1,0
40,8988.96,12627.63,465.0,0.4143,1,6,0,0
18,29132.17,-5000.0,145.0,0.2117,1,4,0,0
64,78058.09,8484.93,382.0,0.2293,1,3,0,0
25,68871.12,-5000.0,347.0,0.1756,1,6,1,0
64,48051.27,4995.3,339.0,0.195,1,3,0,0
26,70473.16,2416.83,319.0,0.3912,1,5,1,0
18,42114.66,2758.29,35.0,0.4103,2,1,0,0
68,55560.72,-5000.0,396.0,0.2603,1,5,0,0
43,86293.15,11243.89,129.0,0.2219,2,6,1,0
42,38834.53,-5000.0,263.0,0.095,1,6,1,0
54,25840.68,9004.27,123.0,0.4532,2,5,0,0
33,56759.29,-5000.0,109.0,0.2698,1,7,1,0
57,63506.86,2857.15,182.0,0.5552,2,3,0,0
42,47761.19,17435.13,207.0,0.2171,0,2,0,0
33,70084.53,21893.04,436.0,0.4719,0,6,0,0
40,39968.52,-5000.0,190.0,0.0837,1,7,0,0
18,48188.65,-2636.31,454.0,0.3501,2,3,1,0
35,54364.37,-1181.29,320.0,0.1983,2,3,0,0
51,52184.03,21040.43,305.0,0.1816,2,5,0,0
25,85331.79,2453.39,457.0,0.3552,2,4,1,0
24,54238.91,11597.31,476.0,0.4076,2,4,1,0
55,37402.45,5397.66,219.0,0.3636,1,6,1,0
42,58199.54,-5000.0,190.0,0.1703,2,6,0,0
25,70221.27,-5000.0,306.0,0.1502,0,3,0,0
60,64355.89,-1904.73,98.0,0.1433,0,4,1,0
62,62970.19,21534.99,85.0,0.1954,2,5,1,1
19,8000.0,5060.91,150.0,0.1067,2,4,1,0
29,8000.0,11434.99,,0.2369,1,7,0,0
39,76881.61,-5000.0,479.0,0.4306,1,2,0,0
59,55971.44,398.22,349.0,0.4364,1,5,0,0
22,44460.56,9230.75,147.0,0.3306,1,6,1,0
63,62357.83,-5000.0,366.0,0.161,2,5,1,0
36,93182.75,2488.26,247.0,0.599,2,6,1,0
25,80338.28,-4038.13,467.0,0.2431,0,3,1,0
67,69055.51,9611.48,294.0,0.181,2,4,1,0
22,22831.86,,474.0,0.2996,0,7,1,0
25,26080.23,8467.08,373.0,0.22,2,3,1,1
72,8000.0,9968.6,247.0,0.1308,1,2,1,0
47,60837.84,1178.6,375.0,0.0575,2,3,0,0
44,72715.68,,413.0,0.2896,2,2,1,0
57,74754.45,-1718.79,99.0,0.4392,2,2,1,0
53,61885.76,8005.76,353.0,0.4017,1,1,1,0
52,41148.33,-5000.0,475.0,0.0927,1,5,1,0
19,30893.06,-2970.85,251.0,0.6296,1,4,0,0
49,24365.88,21526.43,217.0,0.3339,2,5,1,0
33,40914.38,7887.9,14.0,0.141,1,6,0,1
64,20554.34,7890.78,354.0,0.1937,2,6,1,0
46,88898.85,-3591.17,468.0,0.3979,2,5,1,0
25,12440.71,-5000.0,295.0,0.1676,1,6,0,0
68,40073.67,885.12,463.0,0.078,2,4,1,0
34,8000.0,2462.97,65.0,0.176,1,6,1,1
33,52413.87,18315.74,248.0,0.2479,1,4,1,0
71,44940.41,11151.52,372.0,0.0572,2,4,1,0
62,36080.24,3871.42,165.0,0.1786,1,6,1,0
66,21680.42,3525.7,401.0,0.3113,1,5,1,0
55,45061.55,9065.13,53.0,0.0188,1,2,1,0
69,31388.48,-5000.0,413.0,0.1553,2,4,0,0
24,41578.3,-5000.0,26.0,0.3473,1,4,1,0
52,93935.75,8947.1,43.0,0.1261,2,4,0,0
34,49304.43,3576.1,385.0,0.2851,1,1,1,0
